smiles,X10,X20,X40,X60,X80,X100,InChIKey
CC(=O)C3=NN2c1cc(F)ccc1OC[C@H]2[C@@]3(CCCN(C)C)c4ccccc4,1,1.0,1.0,1.0,1.0,1.0,ZZLRBKFHORVSEX-JTHBVZDNSA-N
CNCc1ccccc1Oc2ccc(Cl)cc2F,1,1.0,1.0,1.0,1.0,1.0,BGXIKTHXOUZBOU-UHFFFAOYSA-N
CCN(Cc1ccc(cc1)C=CC(=O)NO)CCc1c[nH]c2c1cccc2,1,1.0,1.0,1.0,1.0,1.0,UDZQOXYZTWUXKL-UHFFFAOYSA-N
Fc1ccc(cc1)[C@@H](NC(=O)c1ccc[n+](c1)[O-])CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cccc2,1,1.0,1.0,1.0,1.0,1.0,DUXSSERUGUNDBN-SLQPCKNISA-N
[H][C@]3([C@H](N)C(=O)N1CCSC1)CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC3,1,1.0,1.0,1.0,1.0,1.0,XQBOWELYOBLTAR-RBOXIYTFSA-N
C1N(C)CCC[C@H]1c(n2)n(c(c23)cccc3)CCOc4ccccc4,1,1.0,1.0,1.0,1.0,1.0,LDKQFEPUPKIHCG-QGZVFWFLSA-N
Cc1nc(cc(n1)C(C)(C)C)C(=O)NCCCN1CCN(CC1)c1cccc(c1C)C,1,1.0,1.0,1.0,1.0,1.0,JVJNRJFMZQRGMT-UHFFFAOYSA-N
CCCC1(CCCN1)C(=O)c1cc(F)c2c(c1)cc[nH]2,1,1.0,1.0,1.0,1.0,1.0,WTCFDFPSNBMAOR-UHFFFAOYSA-N
CCOc1cc2ncc(c(c2cc1N1CCCN(CC1)C)Nc1ccc(cc1F)F)C(=O)N,1,1.0,1.0,1.0,1.0,1.0,CEGMRCDIICJVRP-UHFFFAOYSA-N
CN1CCCC(C1)c1nc2c(n1COc1ccccc1)cccc2,1,1.0,1.0,1.0,1.0,1.0,QWZITOZPEFFSKP-UHFFFAOYSA-N
COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)OC1CNC1,1,1.0,1.0,1.0,1.0,1.0,VUOFCNLYVCPXKQ-UHFFFAOYSA-N
COc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)CO,1,1.0,1.0,1.0,1.0,1.0,VNEPIIATPXNUDN-UHFFFAOYSA-N
Fc1ccc(nc1)c1ccc(cc1)CC(c1ncc([nH]1)CC(C)(C)C)(O)C,1,1.0,1.0,1.0,1.0,1.0,WFOBNYAVMIYRCG-UHFFFAOYSA-N
N[C@H]1CCCC[C@H]1Nc1cnc(c(c1)Nc1cc(cc(n1)C)CC(O)(C)C)C(=O)N,1,1.0,1.0,1.0,1.0,1.0,KCBDSUFULWMYMV-DLBZAZTESA-N
NC(=N)NOCCNC(=O)Cc1c(CC#N)ccc(NCC(F)(F)C2=CC=CC=N2)c1F,1,1.0,1.0,1.0,1.0,1.0,JQDOSENXYKRCRY-UHFFFAOYSA-N
O=C(N1CCC(CC1)CCc1ccc2c(c1C)COC2=O)Cc1ccc(cc1)n1cnnn1,1,1.0,1.0,1.0,1.0,1.0,ITDVYOUBQOMQIA-UHFFFAOYSA-N
C1C2C[C@@H]3C[C@@H](C[C@@H]1[N@@]3CC2=O)OC(c1c2c(cccc2)[nH]c1)=O,1,1.0,1.0,1.0,1.0,1.0,UKTAZPQNNNJVKR-DGKWRVCWSA-N
CN1CCN(CC1)CCc1ccc2c(c1)Cc1c2[nH]nc1c1csc(c1)C#CCOc1ccccc1,1,1.0,1.0,1.0,1.0,1.0,XJODRXDUZDKWPQ-UHFFFAOYSA-N
Fc1cc(F)c(cc1)[C@H]2CN(C3CCC3)C[C@@H]2C(=O)N(C[C@H]4C)C[C@H](C)[C@@]4(O)c5ccccc5,1,1.0,1.0,1.0,1.0,1.0,FTOGLQXKLWNGLW-VHNNBIRDSA-N
ONC(=O)C=Cc1ccc(cc1)CN(C(C)C)CCc1c[nH]c2c1cccc2,1,1.0,1.0,1.0,1.0,1.0,ILAZEUQGANOTAY-UHFFFAOYSA-N
Fc1ccc2c(c1)c(=O)cc(o2)C(=O)NC1CCN(CC1)C1CCc2c1c1OCOc1cc2,1,1.0,1.0,1.0,1.0,1.0,RMMUVTJVSLQDMV-UHFFFAOYSA-N
O=C(NC4CCN(C1CCc3c1ccc2OCOc23)CC4)c6cc(=O)c5cc(F)ccc5o6,1,1.0,1.0,1.0,1.0,1.0,HBSVFKQUQSKJAY-UHFFFAOYSA-N
CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,1,1.0,1.0,1.0,1.0,1.0,PSIGDYKJTYBHDY-UHFFFAOYSA-N
Fc1cc(F)c(cc1)[C@H]2CN(C(C)(C)C)C[C@@H]2C(=O)N(C[C@H]3C)C[C@H](C)[C@@]3(O)c4ncccc4,1,1.0,1.0,1.0,1.0,1.0,BZFJGKHIEZMTSV-SYRFRKFLSA-N
CC(=O)NCCc1ccccc1c1ccc(c(c1)Cl)[C@H]1CNCC[C@H]1c1ccn(c(=O)c1)C,1,1.0,1.0,1.0,1.0,1.0,UMQZMTNEQMDJIG-ZCYQVOJMSA-N
CC(c1ccc(cc1)COC(=O)N1CCC(CC1)CNc1ncccn1)C,1,1.0,1.0,1.0,1.0,1.0,NGWMXPZOCKINOT-UHFFFAOYSA-N
CCCCNc1nccc2c1c1ccccc1[nH]2,1,1.0,1.0,1.0,1.0,1.0,IXKMSVHWGUFUOT-UHFFFAOYSA-N
CCOC(=O)N([C@@H]1CNCC1)Cc1ccccc1c1ccccc1,1,1.0,1.0,1.0,1.0,1.0,DRWJMJVERMOJBX-SFHVURJKSA-N
Clc1cccc(c1)C(=O)N1CCC([N+]Cc2[nH0](c[nH0]c2)Cc2ccc(C#N)cc2)C1=O,1,1.0,1.0,1.0,1.0,1.0,TVWCWSQGYOKMAS-UHFFFAOYSA-N
CN1CCCCC1COc1ccc(cc1)n1ccc(cc1=O)OCc1ccccc1,1,1.0,1.0,1.0,1.0,1.0,KTNRAOBLSVMKID-UHFFFAOYSA-N
CNCc1cnc(C)cc1Oc2ccccc2Oc3ccccc3,1,1.0,1.0,1.0,1.0,1.0,AIBJZSMLYKTKIK-UHFFFAOYSA-N
COC[C@@H](c1ccc(C(F)(F)F)cc1)N4CCN(C3(C)CCN(C(=O)c2c(C)ncnc2C)CC3)C[C@@H]4C,1,1.0,1.0,1.0,1.0,1.0,CNPVJJQCETWNEU-CYFREDJKSA-N
COc1ccc2c(n1)c(CC[C@]13CC[C@](CC1)(CO3)NCc1nc3NC(=O)COc3cc1Cl)c(cn2)F,1,1.0,1.0,1.0,1.0,1.0,VSAIRVCHLGIPAP-DIVCQZSQSA-N
N#Cc1ccc(cc1)Cn1cncc1CNC1CCN(C1)C(=O)c1cccc(c1)Cl,1,1.0,1.0,1.0,1.0,1.0,MLRDIJRZSJTOLB-UHFFFAOYSA-N
N#Cc4ccc(Cn1cncc1CN[C@H]3CCN(C(=O)c2cccc(Cl)c2)C3)cc4,1,1.0,1.0,1.0,1.0,1.0,MLRDIJRZSJTOLB-NRFANRHFSA-N
O=C(N1CCC(CC1)c1onc(n1)c1ccc2c(n1)cccc2)NCC1(CCCC1)N1CCCCC1,1,1.0,1.0,1.0,1.0,1.0,NNZRXHOSQOATNW-UHFFFAOYSA-N
O=c1[nH]nc([nH]1)C1CC2(NC1CCC2NCc1cc(ccc1OC1CC1)OC(F)(F)F)c1ccccc1,1,1.0,1.0,1.0,1.0,1.0,QKMNCMIKEOYLQG-UHFFFAOYSA-N
O=c1cc(OCc2ccccc2)ccn1c1ccc(cc1)OCCN1CCCCC1,1,1.0,1.0,1.0,1.0,1.0,LOVAEQYMKDVCHF-UHFFFAOYSA-N
O=C1NCc2c(N1c1c(Cl)cccc1Cl)nc(nc2c1ccccc1Cl)NC1CN2CCC1CC2,1,1.0,1.0,1.0,1.0,1.0,GVXWRVFQOVOOLI-UHFFFAOYSA-N
O=c6[nH]nc(C2CC3(c1ccc(F)cc1)NC2CCC3NCc4cc(OC(F)(F)F)ccc4OC5CC5)[nH]6,1,1.0,1.0,1.0,1.0,1.0,CQXHKARMTLIBQZ-UHFFFAOYSA-N
OCCN(CCN1CCCc2c1ccc(c2)NC(=N)c1cccs1)C,1,1.0,1.0,1.0,1.0,1.0,FKUXHLWBOQAISV-UHFFFAOYSA-N
Clc1cc(ccc1)C(=O)N1CC[C@@H]([NH2+]Cc2n(cnc2)Cc2ccc(cc2)C#N)C1=O,1,1.0,1.0,1.0,1.0,1.0,KYPUJSDJTKKTQO-OAQYLSRUSA-O
O=C1COc2c(N1)cc(cc2)CN1CCC(CC1)NC(=O)c1cc(=O)c2c(o1)cc(cc2)F,1,1.0,1.0,1.0,1.0,1.0,GOGGRAWNDKPWNO-UHFFFAOYSA-N
NCC(COc1ccccc1C(=O)CCc1ccccc1)O,1,1.0,1.0,1.0,1.0,1.0,HIGKMVIPYOFHBP-UHFFFAOYSA-N
CNC(=O)c1c(NCC2CCC3(CC2)OCCO3)nc(nc1OCC1CCN(CC1)C)C#N,1,1.0,1.0,1.0,1.0,1.0,VSXHUXZKABYCMR-UHFFFAOYSA-N
FCCN(Cc1ccc(cc1)C=CC(=O)NO)CCc1c(C)[nH]c2c1cccc2,1,1.0,1.0,1.0,1.0,1.0,RYJKZDLYHRDHFV-UHFFFAOYSA-N
CC(CCCC(CCCC(C)C)C)CCC/C(=C\CC1=C(C)C(=O)c2c(C1=O)cccc2)/C,1,1.0,1.0,1.0,1.0,1.0,MBWXNTAXLNYFJB-QQTULTPQSA-N
S1c2ccccc2N=C(N2CC[N+](CC2)CCOCCO)c2ccccc12,1,1.0,1.0,1.0,1.0,1.0,ZNSPCQLFKVLAJC-UHFFFAOYSA-N
O=C1c2c(cccc2)C(=O)C(C)=C1C\C=C(\CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)/C,1,1.0,1.0,1.0,1.0,1.0,MBWXNTAXLNYFJB-NKFFZRIASA-N
[H][C@@]3([C@H](N)C(=O)N1CCCC1)CC[C@@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC3,1,1.0,1.0,1.0,1.0,1.0,WJMXEGCIFZKOOF-ZQIUZPCESA-N
[nH]1c2ccccc2c(c1c1ccccc1)C1CC[N+]CC1,1,1.0,1.0,1.0,1.0,1.0,BPOLHJSSIDVQOK-UHFFFAOYSA-N
C[C@@H]1CCCN1CCc1ccc2c(c1)ccc(c2)n1ncccc1=O,1,1.0,1.0,1.0,1.0,1.0,YBHLETUAEBDXIP-MRXNPFEDSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1F)n1cnnn1)c1nnc(o1)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,AVUCFLHYBFWMSM-GFCCVEGCSA-N
c1cccc(c12)[nH]c(-c3ccccc3)c2C4CCNCC4,1,1.0,1.0,1.0,1.0,1.0,FWPAVENSJPMGJO-UHFFFAOYSA-N
CC(OC(=O)C1=CN(CC(c2c1[nH]c1c2cccc1)(C)C)C(=O)c1ccc(cc1)OCCCN1CCOCC1)C,1,1.0,1.0,1.0,1.0,1.0,CCNIWPQOOWKWHQ-UHFFFAOYSA-N
CC[C@@H]([C@@H](N1C[C@@H]([C@H](C1)c1cccc(c1)F)CN1CCC(CC1)c1cc(nn1CC)Cc1ccc(cc1)OC1CCC1)C(=O)O)C,1,1.0,1.0,1.0,1.0,1.0,ICFBKVPIXDVRSY-VZQWUQQYSA-N
CC[C@H](C)[C@H](C(=O)O)N6CC(CN4CCC(c3cc(Cc2ccc(C1COC1)cc2)nn3CC)CC4)[C@@H](c5cccc(F)c5)C6,1,1.0,1.0,1.0,1.0,1.0,OXZKVOKBUMLJAE-XDLFFZBGSA-N
Cc6ccc5c(c4nnc(SCCCN3CCc2ccc(c1cc(C)nn1C)cc2CC3)n4C)cccc5n6,1,1.0,1.0,1.0,1.0,1.0,WIHMMKGUBDZGEG-UHFFFAOYSA-N
CCOC(=O)C(c1ccc(cc1)C(=O)Nc1cc(ccc1N)c1cccs1)N,1,1.0,1.0,1.0,1.0,1.0,APJKLGVYOURSOI-UHFFFAOYSA-N
COC(=O)N[C@@H](C(C)(C)C)C(=O)NN(Cc1ccc(cc1)c1ccccn1)C[C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O,1,1.0,1.0,1.0,1.0,1.0,AXRYRYVKAWYZBR-GASGPIRDSA-N
COc1ncnc(c1)N1C(=O)N(C(=O)C21CCN(CC2)Cc1ncccc1C)c1ccc(cc1)c1ccc(c(c1)Cl)C(=O)O,1,1.0,1.0,1.0,1.0,1.0,FAJZUSKJMKJEFQ-UHFFFAOYSA-N
Fc1cccc(c1)c1nc2n(c1Nc1ccc(cc1)F)CCN(C2)C(=O)C(N)(C)C,1,1.0,1.0,1.0,1.0,1.0,XKAZULVCCJWYHL-UHFFFAOYSA-N
N[C@H](C(=O)N1CCCC1)C1CCC(CC1)NC(=O)c1ccc(cc1)OC(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,WPWVDIYBSNJODG-PGEKIEPBSA-N
NC1=NC(C)(Oc2c1cccc2)c1cccc(c1)c1cncnc1,1,1.0,1.0,1.0,1.0,1.0,UDZOLWLMXRBGHJ-UHFFFAOYSA-N
NC1=NC(c2c1c(F)ccc2)(c1ccncc1)c1cccc(c1)c1cncnc1,1,1.0,1.0,1.0,1.0,1.0,JTYGZAPMRYLRCN-UHFFFAOYSA-N
O=C([C@H]1CNCC[C@]21OCc1c2cc(F)c(c1)F)N(C1CC1)Cc1cccc2c1cccc2,1,1.0,1.0,1.0,1.0,1.0,FAMHFRDBTJMOTD-KCWPFWIISA-N
O=C(n1ccc2c1ncc(c2)Oc1ncnc2c1CNC2)Nc1noc(c1)C(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,YZXZPHSSFCYJSM-UHFFFAOYSA-N
Cc1ccc(cc1)Cn1c(nc2c1cccc2)[C@H]1CNCCS1,1,1.0,1.0,1.0,1.0,1.0,MCVGJQYUOLRXOM-GOSISDBHSA-N
CN1C[C@H]2[C@@](C1)(CCC2)c1ccc(c(c1)Cl)Cl,1,1.0,1.0,1.0,1.0,1.0,RCJIOMDJRBCHJE-SMDDNHRTSA-N
c12c(c(cc(n2)C(F)(F)F)[C@@H]([C@H]2CCCCN2)O)cccc1C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,XEEQGYMUWCZPDN-DOMZBBRYSA-N
O=c6[nH]ccc7nc(c4ccc(CN3CCC(c2n[nH]c(c1ccccn1)n2)CC3)cc4)c(c5ccccc5)cc67,1,1.0,1.0,1.0,1.0,1.0,BTUWHHFNOHVCMQ-UHFFFAOYSA-N
[H][C@@]3(c1cccc(O)c1)C=C(c2cc(F)ccc2F)CN3C(=O)[C@@H](N)C4CC4,1,1.0,1.0,1.0,1.0,1.0,FUAKCAYITOKHOL-PMACEKPBSA-N
C1CC[C@@H](C)N1CCc(cc2)cc(c23)ccc(n3)-c(cn4)cnc4OC,1,1.0,1.0,1.0,1.0,1.0,SRXOZHFYOQRTMB-OAHLLOKOSA-N
C1CC[C@@H](C)N1CCc(cc2)cc(c23)ccc(n3)N(CC4)CCC4C,1,1.0,1.0,1.0,1.0,1.0,YAOWUNOWVQEGOW-GOSISDBHSA-N
CC(=O)C3=NN2c1cc(Cl)ccc1OC[C@H]2[C@@]3(CCCN4CCN(C(C)=O)CC4)c5ccccc5,1,1.0,1.0,1.0,1.0,1.0,AZOJERYDGJIDNE-AHKZPQOWSA-N
CC[C@@H](C)[C@H](C(=O)O)N5CC(CN3CCC(c2cc(Cc1ccc(OC(C)(C)C)cc1)nn2CC)CC3)[C@@H](c4cccc(F)c4)C5,1,1.0,1.0,1.0,1.0,1.0,XNRDIULNKXSIMU-UJJLNJDQSA-N
CC[C@H]([C@@H](N1C[C@@H]([C@H](C1)c1cccc(c1)F)CN1CCC(CC1)c1cc(nn1CC)Cc1ccc(cc1)OC(C)(C)C)C(=O)O)C,1,1.0,1.0,1.0,1.0,1.0,XNRDIULNKXSIMU-PTTLIBFYSA-N
CCOC(=O)C1CCC(CC1)N1CC(C1)NC(=O)CNc1noc2c1cc(cc2)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,XODCWPJDJRYTNL-UHFFFAOYSA-N
CCOCC1CCC(CC1)N1CC(C1)NC(=O)CNc1nn(c2c1cc(cc2)C(F)(F)F)C,1,1.0,1.0,1.0,1.0,1.0,NLACPXOSKRJIGO-UHFFFAOYSA-N
Cn1c(nc2c(c1=O)cccc2)c1ccc(cc1)OC1CCN(CC1)C1CCC1,1,1.0,1.0,1.0,1.0,1.0,XNGZPZALQHQTNA-UHFFFAOYSA-N
COc1ccc(cc1)C1CN(C(=O)N1CCc1ccc(cc1)OC(F)(F)F)NS(=O)(=O)C,1,1.0,1.0,1.0,1.0,1.0,BUIOXJWBULUFSN-UHFFFAOYSA-N
Fc1ccc(cc1)c1nc2n(c1Nc1ccc(c(c1)F)Cl)CCN(C2)C(=O)C(N)(C)C,1,1.0,1.0,1.0,1.0,1.0,MZDVIWLUBFQDCL-UHFFFAOYSA-N
Fc1ccc(cc1)c1nc2n(c1Nc1ccc(cc1)F)CCN(C2)C(=O)C(N)(C)C,1,1.0,1.0,1.0,1.0,1.0,NIFJWDNQUGBNEW-UHFFFAOYSA-N
Fc1ccc2c(c1)CC(=CC2=O)C(=O)NC1CCN(CC1)Cc1ccc2c(c1)OC(O2)(F)F,1,1.0,1.0,1.0,1.0,1.0,HJXQFMGWGBUWTL-UHFFFAOYSA-N
Fc1ccc2c(c1)oc(cc2=O)C(=O)NC1CCN(CC1)Cc1ccc2c(c1)OC(O2)(F)F,1,1.0,1.0,1.0,1.0,1.0,UGWKDYRCSUMLFR-UHFFFAOYSA-N
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1c2cc(nc1F)N1CCC(C1)(F)F)c1cccnc1F,1,1.0,1.0,1.0,1.0,1.0,MDAFIYVGUWJYCU-QHCPKHFHSA-N
O=C(Nc1ccc2c(c1)c(C)nc(n2)N1CCC(CC1)(O)C1CC1)/C=C/c1ccc(cc1)Cl,1,1.0,1.0,1.0,1.0,1.0,LJPAFJGPXZHKBA-NYYWCZLTSA-N
O=S(=O)(c1ccc(F)cc1)C3(F)CCN(CCc2ccc(F)cc2F)CC3,1,1.0,1.0,1.0,1.0,1.0,VDURQHWFSXZAER-UHFFFAOYSA-N
CCCCN(CC#CCCc1ccc(cc1)C)CC,1,1.0,1.0,1.0,1.0,1.0,MIVAROCCNIPHFE-UHFFFAOYSA-N
c1cc(Cl)c(Cl)cc1OCCN(C)CCc(cc2)cc(Cl)c2Cl,1,1.0,1.0,1.0,1.0,1.0,FAONOKMLOWOHFA-UHFFFAOYSA-N
CNCc1cc(F)ccc1Oc1ccc(c(c1)Cl)Cl,1,1.0,1.0,1.0,1.0,1.0,FQEBOQLYHASAOY-UHFFFAOYSA-N
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)O)ccc1O,1,1.0,1.0,1.0,1.0,1.0,VFLDPWHFBUODDF-FCXRPNKRSA-N
Cc1onc(n1)[C@@]1(N[C@H](Cc2c1[nH]c1c2cccc1)c1[nH]cc(n1)c1ccccn1)c1cnn(c1)C,1,1.0,1.0,1.0,1.0,1.0,RNNAHTOOMXEFIF-QFQXNSOFSA-N
OC1(CCCCC1)[C@@H](CN(C)C)c1ccc(O)cc1,1,1.0,1.0,1.0,1.0,1.0,KYYIDSXMWOZKMP-HNNXBMFYSA-N
C1C[C@H](F)CN1C(=O)[C@@H](N)[C@@H]2CC[C@@H](CC2)NS(=O)(=O)c(cc3)ccc3OC(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,KNNVYJYRCBIUSI-ZJOBFFGXSA-N
c1ccc(nc1)c1noc(n1)C1=CC2(c3c1cccc3)CCN(CC2)CC1CCCO1,1,1.0,1.0,1.0,1.0,1.0,QUHGSHWEIFYMEW-UHFFFAOYSA-N
CC(N(Cc1ccc(c(c1)Cl)Cl)CC1CNC1)C,1,1.0,1.0,1.0,1.0,1.0,IXTZOBZLUDHBTK-UHFFFAOYSA-N
CC(n1c(C)ncc1c1ccnc(n1)Nc1ccc(cc1)N1CCN(CC1)S(=O)(=O)C)C,1,1.0,1.0,1.0,1.0,1.0,PLAAWTKLLUHHMA-UHFFFAOYSA-N
Cc2nc1ccccc1c(=O)n2c4ccc(OCCCN3CCC[C@@H]3C)cc4,1,1.0,1.0,1.0,1.0,1.0,MXIVVCAWALSKFR-KRWDZBQOSA-N
CCCCNCC(c1cc(Cl)cc2c1c1ccc(cc1/C/2=C/c1ccc(cc1)Cl)Cl)O,1,1.0,1.0,1.0,1.0,1.0,YLBUTQNEBVPTES-NHDPSOOVSA-N
Clc1ccc(cc1)c1nnc(o1)C(=O)N1CCC(CC1)Oc1ccc(cc1)CN1CCCC1,1,1.0,1.0,1.0,1.0,1.0,XKBGQXMBRCPCCL-UHFFFAOYSA-N
CN(CCC1=C(Cc2cnccn2)c2c(C1)cccc2)C,1,1.0,1.0,1.0,1.0,1.0,ZWZGWXZGAUJLHN-UHFFFAOYSA-N
COc1ccc(cc1)c1nnc(o1)C(=O)N1CC(C1)Oc1ccc(cc1)CN1CCCC1,1,1.0,1.0,1.0,1.0,1.0,WYFUMSGPZNMEEQ-UHFFFAOYSA-N
N#CC1(CC1)COc1ccc2c(n1)c(CCC13CCC(CC1)(CO3)NCc1ccc3c(n1)NC(=O)CO3)c(cn2)F,1,1.0,1.0,1.0,1.0,1.0,HGPBSZHFLNTGOF-UHFFFAOYSA-N
NC1=NC(c2c1cccc2)(c1ccnc(c1)C(F)(F)F)c1cccc(c1)c1cncnc1,1,1.0,1.0,1.0,1.0,1.0,JLXRYBDDOAPKHW-UHFFFAOYSA-N
O=C(c1ccc(cc1)c1cnc(c(c1)c1ccc(cc1)C(F)(F)F)N)N1CCNCC1,1,1.0,1.0,1.0,1.0,1.0,RVCDGNPKKGACSU-UHFFFAOYSA-N
Clc1cc(c-2c(c1)\C(\c1cc(Cl)ccc1-2)=C/c1ccc(Cl)cc1)[C@@H](O)CNCCCC,1,1.0,1.0,1.0,1.0,1.0,YLBUTQNEBVPTES-HVQQGDSISA-N
COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)C1C[C@H](CCN(C1=O)Cc1ccccc1)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,XGCGHYSIKNAJJF-XEGCMXMBSA-N
CNCc1cc(ccc1Oc1ccc(c(c1)Cl)Cl)C(=O)N,1,1.0,1.0,1.0,1.0,1.0,SVWCQZXWJWYSJD-UHFFFAOYSA-N
Clc1ccccc1CC1CCN(C1)S(=O)(=O)c1ccc2c(c1)CCNCC2,1,1.0,1.0,1.0,1.0,1.0,CRKULVZQVREUJN-UHFFFAOYSA-N
COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)Cc1cccc2c1nccc2,1,1.0,1.0,1.0,1.0,1.0,KIAAQVKBEOGDRA-UHFFFAOYSA-N
COCc1cnc2n1C[C@@H](CC[C@H]2NC(=O)N1CCC2(CC1)OC(=O)Nc1c2cccn1)c1cccc(c1F)F,1,1.0,1.0,1.0,1.0,1.0,BONUNHZCNMSCGH-VGOFRKELSA-N
Clc1ccc2c(c1)c(ncn2)N1CCC(CC1)CCNS(=O)(=O)N,1,1.0,1.0,1.0,1.0,1.0,BDWIERPKPUERGR-UHFFFAOYSA-N
c1ccccc1C(=O)N2CCN(CC2)CCc3ccccc3,1,1.0,1.0,1.0,1.0,1.0,ZBHRLPNPRGWPMD-UHFFFAOYSA-N
Clc1cc(C(=O)NCC[NH+](CC)CC)c(OC)cc1N,1,1.0,1.0,1.0,1.0,1.0,TTWJBBZEZQICBI-UHFFFAOYSA-O
Fc1cc2[nH]c(C3CCCCCC3)c(c2cc1)[C@@H]1C[NH2+]CC[C@@H]1F,1,1.0,1.0,1.0,1.0,1.0,DDHVVNWORMJVLB-SJORKVTESA-O
Fc1cc2OC(=CC(=O)c2cc1)C(=O)NC1CCN(CC1)Cc1ccc(OC)cc1,1,1.0,1.0,1.0,1.0,1.0,MZNNAIHCWWROJM-UHFFFAOYSA-N
C[C@@H]3C[C@H](O[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](c2ccc(F)cc2)CN(C)C3=O,1,1.0,1.0,1.0,1.0,1.0,MIPMPJNHZAYWQS-PUYQSQJYSA-N
c1cc(F)cc(c12)[nH]c(C3CCCCC3)c2[C@H]4[C@H](F)CCNC4,1,1.0,1.0,1.0,1.0,1.0,JQDBXOHJKFSLAO-HZPDHXFCSA-N
Cc1nc(cc(n1)C(=O)NCCCN1CCN(CC1)c1cccc(c1Cl)Cl)C(C)C,1,1.0,1.0,1.0,1.0,1.0,APKZQWLQNBJLOL-UHFFFAOYSA-N
Cc1nc2ccc(cc2c(=O)n1c1ccc(cc1)OC1CCN(CC1)C1CCC1)Cl,1,1.0,1.0,1.0,1.0,1.0,KNNGVEADJXGLTI-UHFFFAOYSA-N
CCN(CCNC(=O)c1cc(Cl)c(cc1OC)N)CC,1,1.0,1.0,1.0,1.0,1.0,TTWJBBZEZQICBI-UHFFFAOYSA-N
CCOC(=O)Nc1cccc(c1)[C@@H](c1ccc(cc1)C(=O)N(CC)CC)N1CCN(CC1)Cc1ncsc1,1,1.0,1.0,1.0,1.0,1.0,YXFFFQHZJOYHAQ-HHHXNRCGSA-N
COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)[C@H]1C[C@H](CCN(C1=O)CC(F)(F)F)C(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,SKVQSOWCGGCBJZ-RXVVDRJESA-N
COc1ccc(cc1)CN1CCC(CC1)NC(=O)C1=CC(=O)c2c(C1)cc(cc2)F,1,1.0,1.0,1.0,1.0,1.0,AXAKIABYVATMOB-UHFFFAOYSA-N
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)NC4=C3C=CC=C4)c5ccc(F)cc5,1,1.0,1.0,1.0,1.0,1.0,YVUQSNJEYSNKRX-UHFFFAOYSA-N
Fc1cccc(c1)Oc1ccc(cn1)C(=O)N1CCCN(CC1)C1CCC1,1,1.0,1.0,1.0,1.0,1.0,TYYPWLNLMMRCKN-UHFFFAOYSA-N
N#Cc1nc(C)nc(c1)N1CCC(CC1)C1CCN(CC1)c1ncc(nc1)C,1,1.0,1.0,1.0,1.0,1.0,GOVGOKPXNWGDER-UHFFFAOYSA-N
O=C(c1ccc(cc1)CN1C(=O)N(CCC21CCC(CC2)C(C)(C)C)c1ccc(cc1)OC(F)(F)F)Nc1[nH]nnn1,1,1.0,1.0,1.0,1.0,1.0,FVDONABKZHMTCY-UHFFFAOYSA-N
O=C(c4cccc3CCC(c2ccc(c1ccccc1)cc2)Oc34)N5CCCC5,1,1.0,1.0,1.0,1.0,1.0,QVBHCFGSOSHZJU-UHFFFAOYSA-N
[H]C(=O)N6CCN(Cc1ccc4c(c1)Cc5c(c3csc(C#CCOc2ccccc2)c3)n[nH]c45)CC6,1,1.0,1.0,1.0,1.0,1.0,MERGQUVOOIOLGE-UHFFFAOYSA-N
COc1cc(ccc1n1cnc(c1)C)c1nnn(c1)C1C2CCC(C2)NC1=O,1,1.0,1.0,1.0,1.0,1.0,XFUQJGQSRHSODW-UHFFFAOYSA-N
O=C(NC(c1ccccc1)Cc1cnccn1)NC1CCN(CC1)Cc1ccn(c1)c1ccc(cc1)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,SCNLJQQVOVIBKB-UHFFFAOYSA-N
